eps_S81,eps_Li2S1,rho_C3H4O3(e)_cat1,rho_C4H6O3(e)_cat1,rho_Li+(e)_cat1,rho_PF6-(e)_cat1,rho_S8(e)_cat1,rho_S8-(e)_cat1,rho_S6-(e)_cat1,rho_S4-(e)_cat1,rho_S2-(e)_cat1,rho_S-(e)_cat1,Phi_dl1,Phi_ed1,np_S81,np_Li2S1,rho_C3H4O3(e)_sep1,rho_C4H6O3(e)_sep1,rho_Li+(e)_sep1,rho_PF6-(e)_sep1,rho_S8(e)_sep1,rho_S8-(e)_sep1,rho_S6-(e)_sep1,rho_S4-(e)_sep1,rho_S2-(e)_sep1,rho_S-(e)_sep1,Phi_sep1,rho_C3H4O3(e)_an1,rho_C4H6O3(e)_an1,rho_Li+(e)_an1,rho_PF6-(e)_an1,rho_S8(e)_an1,rho_S8-(e)_an1,rho_S6-(e)_an1,rho_S4-(e)_an1,rho_S2-(e)_an1,rho_S-(e)_an1,Phi_an_dl1,Phi_an1,Time
9.999999999762039e-16,0.2706967401665053,12.276427053542056,12.276427053542056,1.1389942036847325,1.0972077469798154,8.606263652292397e-26,3.2768854812966026e-05,4.925819353065832e-06,0.003185221551530886,3.5039379203773514e-08,0.0176709397283384,0.5198395450079581,1.8269034204978887,312000000.0,312000000.0,11.41516378499792,11.41516378499792,1.2308353427782412,1.1609841875044666,1.6252328564906855e-25,3.7447379242786876e-05,5.705918462620818e-06,0.015811911405773618,1.7412787144015616e-07,0.019070338805538923,1.3072753139043543,10.323587846519281,10.323587846519281,1.4169328174051694,1.2956175882978698,2.8519901955185236e-25,4.739918274023574e-05,7.333269229243654e-06,0.03812543409311732,4.199531284141547e-07,0.02247702656262055,-1.3076818491755144,0.0,3.882776448860512e-09
9.99999999952408e-16,0.2706967401668899,12.276427053548638,12.276427053548638,1.1389942037427205,1.097207747042813,8.6076392823234e-26,3.276885481747512e-05,4.925819353593069e-06,0.0031852215482941876,3.503937916885251e-08,0.017670939729065298,0.5198416278916599,1.827297718686925,312000000.0,312000000.0,11.415163785002594,11.415163785002594,1.2308353427708787,1.1609841875027045,1.6252328539406569e-25,3.7447379242591326e-05,5.7059184624629324e-06,0.015811911402701682,1.7412787140633705e-07,0.01907033880581104,1.3076675292088464,10.323587846522324,10.323587846522324,1.4169328174149367,1.2956175881688388,2.8519901920982396e-25,4.739918272570983e-05,7.333269226846224e-06,0.03812543408708778,4.199531283477274e-07,0.022477026561846962,-1.3080740644778146,0.0,7.765552897721024e-09
9.999999999286565e-16,0.27069674016727446,12.276427053555219,12.276427053555219,1.1389942038007068,1.0972077471058106,8.609015382066105e-26,3.276885482198432e-05,4.925819354120333e-06,0.003185221545057763,3.5039379134280754e-08,0.0176709397297911,0.5198437107333931,1.8276711055441142,312000000.0,312000000.0,11.415163785007268,11.415163785007268,1.2308353427635161,1.1609841875009423,1.6252328513924565e-25,3.744737924239578e-05,5.705918462305047e-06,0.015811911399629747,1.7412787137251793e-07,0.019070338806083154,1.3080388332234603,10.323587846525367,10.323587846525367,1.4169328174165767,1.2956175880398078,2.8519901886779556e-25,4.739918271118392e-05,7.3332692244487935e-06,0.03812543408105824,4.1995312828130013e-07,0.022477026561073372,-1.3084453684902702,0.0,1.1648329346581537e-08
9.99999999904876e-16,0.27069674016765904,12.2764270535618,12.2764270535618,1.1389942038586915,1.0972077471688082,8.610391227017589e-26,3.2768854826493616e-05,4.925819354647623e-06,0.003185221541821612,3.5039379100058174e-08,0.017670939730515804,0.5198457935331604,1.8280247027627015,312000000.0,312000000.0,11.415163785011941,11.415163785011941,1.2308353427561536,1.1609841874991802,1.6252328488460832e-25,3.744737924220023e-05,5.705918462147162e-06,0.015811911396557812,1.7412787133869882e-07,0.01907033880635527,1.3083903476414374,10.32358784652841,10.32358784652841,1.4169328174105251,1.2956175879107767,2.8519901852576715e-25,4.739918269665801e-05,7.333269222051363e-06,0.038125434075028705,4.1995312821487285e-07,0.022477026560299783,-1.3087968829061214,0.0,1.553110579544205e-08
9.999999998573194e-16,0.27069674016842815,12.276427053574961,12.276427053574961,1.138994203974657,1.0972077472948032,8.613143615293708e-26,3.276885483551246e-05,4.925819355702265e-06,0.0031852215353499517,3.503937903243229e-08,0.017670939731962643,0.5198499590342127,1.8286886953500598,312000000.0,312000000.0,11.415163785021287,11.415163785021287,1.2308353427414287,1.1609841874956561,1.625232843757624e-25,3.744737924180913e-05,5.705918461831391e-06,0.015811911390413942,1.7412787127106062e-07,0.019070338806899505,1.309050174726059,10.323587846534497,10.323587846534497,1.4169328173816313,1.295617587652715,2.8519901784171035e-25,4.73991826676062e-05,7.333269217256504e-06,0.03812543406296963,4.1995312808201827e-07,0.0224770265587526,-1.3094567099865597,0.0,2.3296658693163073e-08
9.999999998097325e-16,0.27069674016919726,12.276427053588122,12.276427053588122,1.1389942040906165,1.0972077474207982,8.615897590397955e-26,3.276885484453167e-05,4.925819356757005e-06,0.003185221528879297,3.5039378966089835e-08,0.017670939733405455,0.519854124380965,1.829288370457247,312000000.0,312000000.0,11.415163785030632,11.415163785030632,1.2308353427267038,1.160984187492132,1.6252328386758858e-25,3.744737924141803e-05,5.705918461515619e-06,0.015811911384270072,1.7412787120342242e-07,0.01907033880744374,1.309645684484809,10.323587846540585,10.323587846540585,1.41693281732774,1.2956175873946532,2.8519901715765354e-25,4.7399182638554384e-05,7.333269212461644e-06,0.03812543405091055,4.199531279491637e-07,0.022477026557205418,-1.3100522197412294,0.0,3.10622115908841e-08
9.999999997621467e-16,0.27069674016996637,12.276427053601283,12.276427053601283,1.1389942042065695,1.0972077475467932,8.618651051334458e-26,3.2768854853551284e-05,4.92581935781185e-06,0.0031852215224097194,3.503937890112199e-08,0.01767093973484395,0.5198582895624133,1.8298253424744753,312000000.0,312000000.0,11.415163785039978,11.415163785039978,1.230835342711979,1.160984187488608,1.6252328336013506e-25,3.744737924102693e-05,5.705918461199848e-06,0.015811911378126202,1.7412787113578422e-07,0.019070338807987974,1.3101784913189052,10.323587846546673,10.323587846546673,1.4169328172494784,1.2956175871365914,2.8519901647359674e-25,4.739918260950257e-05,7.333269207666785e-06,0.03812543403885148,4.199531278163091e-07,0.022477026555658235,-1.3105850265713466,0.0,3.882776448860512e-08
9.999999997145569e-16,0.2706967401707355,12.276427053614444,12.276427053614444,1.1389942043225159,1.0972077476727882,8.621406627479404e-26,3.2768854862571304e-05,4.925819358866801e-06,0.0031852215159412387,3.503937883755322e-08,0.01767093973627805,0.5198624545755652,1.8303051364165634,312000000.0,312000000.0,11.415163785049323,11.415163785049323,1.230835342697254,1.160984187485084,1.6252328285341517e-25,3.744737924063583e-05,5.705918460884077e-06,0.015811911371982332,1.7412787106814602e-07,0.01907033880853221,1.3106541202461564,10.32358784655276,10.32358784655276,1.416932817148994,1.2956175868785296,2.8519901578953993e-25,4.7399182580450756e-05,7.333269202871925e-06,0.0381254340267924,4.1995312768345454e-07,0.022477026554111053,-1.3110606554947106,0.0,4.659331738632614e-08
9.999999996669395e-16,0.2706967401715046,12.276427053627605,12.276427053627605,1.1389942044384556,1.0972077477987832,8.624161577270932e-26,3.276885487159173e-05,4.925819359921858e-06,0.0031852215094738557,3.5039378775384146e-08,0.017670939737707753,0.5198666194202948,1.8307339309986645,312000000.0,312000000.0,11.415163785058668,11.415163785058668,1.2308353426825291,1.1609841874815598,1.6252328234742978e-25,3.744737924024473e-05,5.705918460568305e-06,0.01581191136583846,1.7412787100050781e-07,0.019070338809076444,1.311078749981844,10.323587846558848,10.323587846558848,1.4169328170286883,1.2956175866204678,2.8519901510548313e-25,4.739918255139894e-05,7.333269198077066e-06,0.038125434014733325,4.1995312755059996e-07,0.02247702655256387,-1.311485285226593,0.0,5.435887028404716e-08
9.999999996193605e-16,0.2706967401722737,12.276427053640766,12.276427053640766,1.1389942045543888,1.0972077479247782,8.626918668412108e-26,3.2768854880612564e-05,4.925819360977022e-06,0.0031852215030075677,3.5039378714611285e-08,0.017670939739133067,0.5198707840969687,1.831117371718237,312000000.0,312000000.0,11.415163785068014,11.415163785068014,1.2308353426678043,1.1609841874780358,1.625232818421776e-25,3.7447379239853634e-05,5.705918460252534e-06,0.01581191135969459,1.741278709328696e-07,0.01907033880962068,1.3114580260230577,10.323587846564935,10.323587846564935,1.4169328168907556,1.295617586362406,2.8519901442142632e-25,4.739918252234713e-05,7.333269193282206e-06,0.03812543400267425,4.199531274177454e-07,0.022477026551016688,-1.3118645612640747,0.0,6.212442318176818e-08
9.999999995717541e-16,0.2706967401730428,12.276427053653928,12.276427053653928,1.1389942046703154,1.0972077480507731,8.629675237494336e-26,3.2768854889633797e-05,4.925819362032292e-06,0.0031852214965423734,3.503937865523222e-08,0.017670939740554,0.5198749486058265,1.8314603959530833,312000000.0,312000000.0,11.41516378507736,11.41516378507736,1.2308353426530794,1.1609841874745117,1.6252328133765791e-25,3.7447379239462536e-05,5.7059184599367626e-06,0.01581191135355072,1.741278708652314e-07,0.019070338810164914,1.3117968857473619,10.323587846571023,10.323587846571023,1.4169328167371145,1.2956175861043442,2.851990137373695e-25,4.7399182493295315e-05,7.3332691884873465e-06,0.03812543399061517,4.199531272848908e-07,0.022477026549469505,-1.312203420984712,0.0,6.98899760794892e-08
9.999999995241456e-16,0.2706967401738119,12.276427053667089,12.276427053667089,1.1389942047862354,1.0972077481767681,8.632434141294719e-26,3.2768854898655436e-05,4.925819363087668e-06,0.003185221490078272,3.5039378597245725e-08,0.017670939741970555,0.519879112946964,1.8317673362096643,312000000.0,312000000.0,11.415163785086705,11.415163785086705,1.2308353426383545,1.1609841874709876,1.6252328083387056e-25,3.744737923907144e-05,5.705918459620991e-06,0.01581191134740685,1.741278707975932e-07,0.01907033881070915,1.3120996616611205,10.32358784657711,10.32358784657711,1.416932816569449,1.2956175858462824,2.851990130533127e-25,4.73991824642435e-05,7.333269183692487e-06,0.0381254339785561,4.1995312715203623e-07,0.022477026547922323,-1.312506196894861,0.0,7.765552897721022e-08
9.99999999476541e-16,0.270696740174581,12.27642705368025,12.27642705368025,1.1389942049021489,1.0972077483027631,8.635192074555833e-26,3.276885490767748e-05,4.92581936414315e-06,0.0031852214836152635,3.503937854065112e-08,0.01767093974338273,0.5198832771204133,1.832042033873932,312000000.0,312000000.0,11.41516378509605,11.41516378509605,1.2308353426236296,1.1609841874674636,1.6252328033081573e-25,3.744737923868034e-05,5.70591845930522e-06,0.01581191134126298,1.74127870729955e-07,0.019070338811253383,1.3123701951502544,10.323587846583198,10.323587846583198,1.4169328163892523,1.2956175855882206,2.851990123692559e-25,4.739918243519169e-05,7.3332691788976274e-06,0.03812543396649702,4.1995312701918166e-07,0.02247702654637514,-1.312776730380438,0.0,8.542108187493125e-08
9.999999994289677e-16,0.2706967401753501,12.27642705369341,12.27642705369341,1.1389942050180557,1.0972077484287581,8.637952539862636e-26,3.2768854916699935e-05,4.925819365198738e-06,0.003185221477153348,3.503937848544784e-08,0.01767093974479053,0.5198874411261908,1.8322879158828531,312000000.0,312000000.0,11.415163785105396,11.415163785105396,1.2308353426089047,1.1609841874639395,1.6252327982849361e-25,3.744737923828924e-05,5.7059184589894485e-06,0.01581191133511911,1.741278706623168e-07,0.019070338811797618,1.3126119131517133,10.323587846589286,10.323587846589286,1.416932816197856,1.2956175853301588,2.851990116851991e-25,4.739918240613987e-05,7.333269174102768e-06,0.038125433954437946,4.199531268863271e-07,0.022477026544827958,-1.313018448378386,0.0,9.318663477265227e-08
